ID,Gender,Car,Reality,inc,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,wkphone,phone,email,famsize,MONTHS_BALANCE,dep_value,target,Age,ChldNo_1,ChldNo_2More,gp_inc_high,gp_inc_medium,gp_Age_high,gp_Age_highest,gp_Age_lowest,gp_Age_medium,worktm,gp_worktm_high,gp_worktm_highest,gp_worktm_low,gp_worktm_medium,famsizegp_1,famsizegp_3more,inctp_Commercial associate,inctp_State servant,occyp_Laborwk,occyp_hightecwk,houtp_Co-op apartment,houtp_Municipal apartment,houtp_Office apartment,houtp_Rented apartment,houtp_With parents,edutp_Higher education,edutp_Incomplete higher,edutp_Lower secondary,famtp_Civil marriage,famtp_Separated,famtp_Single / not married,famtp_Widow
5143582,1,1,0,0.01575,-9124,-960,1,1,0,0,2,-38,1,1,24,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
5145846,0,0,1,0.02565,-17594,-1315,1,0,1,0,3,-14,1,1,48,1,0,1,0,0,0,0,1,3,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
5146078,0,0,1,0.0108,-12723,-1132,1,1,1,0,1,-48,4,1,34,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5146444,0,0,1,0.0135,-14394,-919,1,0,1,0,1,-8,4,1,39,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5148587,1,1,1,0.018,-11222,-1386,1,0,0,0,2,-23,1,1,30,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5148934,1,1,0,0.0108,-17209,-1081,1,0,0,0,2,-21,10,1,47,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
5149041,0,0,1,0.018,-19750,-3608,1,0,0,0,2,-23,1,1,54,0,0,0,1,1,0,0,0,9,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
5149042,0,0,1,0.018,-19750,-3608,1,0,0,0,2,-25,1,1,54,0,0,0,1,1,0,0,0,9,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
5149145,1,1,1,0.02475,-10952,-3577,1,1,0,0,2,-25,2,1,30,0,0,1,0,0,0,0,0,9,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5149158,1,1,1,0.02475,-10952,-3577,1,1,0,0,2,-28,2,1,30,0,0,1,0,0,0,0,0,9,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5149190,1,1,0,0.045,-9847,-502,1,0,1,1,3,-11,10,1,26,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5149775,0,1,1,0.01305,-16137,-9391,1,0,1,0,2,-19,1,1,44,0,0,0,0,0,0,0,1,25,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5149828,1,1,1,0.0315,-17348,-2420,1,0,0,0,2,-11,4,1,47,0,0,1,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5149834,0,0,1,0.01575,-12387,-1325,1,0,1,1,2,-23,11,1,33,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5149838,0,0,1,0.01575,-12387,-1325,1,0,1,1,2,-32,11,1,33,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5150049,0,0,1,0.02835,-17958,-655,1,0,0,0,2,-9,1,1,49,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5150337,1,0,1,0.01125,-9188,-1193,1,0,0,0,1,-13,1,1,25,0,0,0,0,0,0,1,0,3,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
5008806,1,1,1,0.01125,-21474,-1134,1,0,0,0,2,-29,0,0,58,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5008808,0,0,1,0.027,-19110,-3051,1,0,1,1,1,-4,0,0,52,0,0,1,0,1,0,0,0,8,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5008809,0,0,1,0.027,-19110,-3051,1,0,1,1,1,-26,0,0,52,0,0,1,0,1,0,0,0,8,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5008810,0,0,1,0.027,-19110,-3051,1,0,1,1,1,-26,0,0,52,0,0,1,0,1,0,0,0,8,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5008811,0,0,1,0.027,-19110,-3051,1,0,1,1,1,-38,0,0,52,0,0,1,0,1,0,0,0,8,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5008815,1,1,1,0.027,-16872,-769,1,1,1,1,2,-5,0,0,46,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5112956,1,1,1,0.027,-16872,-769,1,1,1,1,2,-42,0,0,46,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5008819,1,1,1,0.0135,-17778,-1194,1,0,0,0,2,-17,0,0,48,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5008820,1,1,1,0.0135,-17778,-1194,1,0,0,0,2,-16,0,0,48,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5008821,1,1,1,0.0135,-17778,-1194,1,0,0,0,2,-8,0,0,48,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5008822,1,1,1,0.0135,-17778,-1194,1,0,0,0,2,-22,0,0,48,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5008823,1,1,1,0.0135,-17778,-1194,1,0,0,0,2,-7,0,0,48,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5008824,1,1,1,0.0135,-17778,-1194,1,0,0,0,2,-3,0,0,48,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5008825,0,1,0,0.01305,-10669,-1103,1,0,0,0,2,-25,0,0,29,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5008826,0,1,0,0.01305,-10669,-1103,1,0,0,0,2,-30,0,0,29,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5008830,0,0,1,0.01575,-10031,-1469,1,0,1,0,2,-31,0,0,27,0,0,0,1,0,0,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5008831,0,0,1,0.01575,-10031,-1469,1,0,1,0,2,-19,0,0,27,0,0,0,1,0,0,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5008832,0,0,1,0.01575,-10031,-1469,1,0,1,0,2,-34,0,0,27,0,0,0,1,0,0,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5008836,1,1,1,0.027,-12689,-1163,1,0,0,0,5,-24,0,0,34,0,1,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5008837,1,1,1,0.027,-12689,-1163,1,0,0,0,5,-18,0,0,34,0,1,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5008838,1,0,1,0.0405,-11842,-2016,1,0,0,0,3,-39,0,0,32,1,0,1,0,0,0,0,0,5,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
5008839,1,0,1,0.0405,-11842,-2016,1,0,0,0,3,-13,0,0,32,1,0,1,0,0,0,0,0,5,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
5008840,1,0,1,0.0405,-11842,-2016,1,0,0,0,3,-55,0,0,32,1,0,1,0,0,0,0,0,5,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
5008841,1,0,1,0.0405,-11842,-2016,1,0,0,0,3,-4,0,0,32,1,0,1,0,0,0,0,0,5,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
5008842,1,0,1,0.0405,-11842,-2016,1,0,0,0,3,-8,0,0,32,1,0,1,0,0,0,0,0,5,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
5008843,1,0,1,0.0405,-11842,-2016,1,0,0,0,3,-29,0,0,32,1,0,1,0,0,0,0,0,5,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
5008844,1,1,1,0.01125,-20502,-4450,1,0,1,0,2,-43,0,0,56,0,0,0,0,1,0,0,0,12,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5008846,1,1,1,0.01125,-20502,-4450,1,0,1,0,2,-11,0,0,56,0,0,0,0,1,0,0,0,12,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5008847,1,1,1,0.01125,-20502,-4450,1,0,1,0,2,-46,0,0,56,0,0,0,0,1,0,0,0,12,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5008849,1,1,1,0.01125,-20502,-4450,1,0,1,0,2,-51,0,0,56,0,0,0,0,1,0,0,0,12,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5008850,1,1,1,0.01125,-20502,-4450,1,0,1,0,2,-25,0,0,56,0,0,0,0,1,0,0,0,12,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5008851,1,1,1,0.01125,-20502,-4450,1,0,1,0,2,-11,0,0,56,0,0,0,0,1,0,0,0,12,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5008852,1,1,1,0.01125,-20502,-4450,1,0,1,0,2,0,0,0,56,0,0,0,0,1,0,0,0,12,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5008853,1,1,1,0.01125,-20502,-4450,1,0,1,0,2,-39,0,0,56,0,0,0,0,1,0,0,0,12,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5008854,0,1,1,0.0135,-15761,-3173,1,0,0,0,4,-39,0,0,43,0,1,0,0,0,0,0,1,8,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5008855,0,1,1,0.0135,-15761,-3173,1,0,0,0,4,-28,0,0,43,0,1,0,0,0,0,0,1,8,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5008856,0,1,1,0.0135,-15761,-3173,1,0,0,0,4,-3,0,0,43,0,1,0,0,0,0,0,1,8,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5008857,0,1,1,0.0135,-15761,-3173,1,0,0,0,4,-27,0,0,43,0,1,0,0,0,0,0,1,8,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5008858,0,1,1,0.0135,-15761,-3173,1,0,0,0,4,-10,0,0,43,0,1,0,0,0,0,0,1,8,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5008859,0,1,1,0.0135,-15761,-3173,1,0,0,0,4,-4,0,0,43,0,1,0,0,0,0,0,1,8,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5008860,0,1,1,0.0135,-15761,-3173,1,0,0,0,4,-3,0,0,43,0,1,0,0,0,0,0,1,8,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5008861,0,1,1,0.0135,-15761,-3173,1,0,0,0,4,-3,0,0,43,0,1,0,0,0,0,0,1,8,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5008862,0,1,1,0.0135,-15761,-3173,1,0,0,0,4,-2,0,0,43,0,1,0,0,0,0,0,1,8,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5008863,0,1,1,0.0135,-15761,-3173,1,0,0,0,4,-2,0,0,43,0,1,0,0,0,0,0,1,8,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5008864,0,1,1,0.0135,-15761,-3173,1,0,0,0,4,-2,0,0,43,0,1,0,0,0,0,0,1,8,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5008865,0,1,1,0.0135,-15761,-3173,1,0,0,0,4,-8,0,0,43,0,1,0,0,0,0,0,1,8,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5008866,0,1,1,0.0135,-15761,-3173,1,0,0,0,4,-19,0,0,43,0,1,0,0,0,0,0,1,8,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5008867,0,1,1,0.0135,-15761,-3173,1,0,0,0,4,-25,0,0,43,0,1,0,0,0,0,0,1,8,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5112846,0,1,1,0.0135,-15761,-3173,1,0,0,0,4,-18,0,0,43,0,1,0,0,0,0,0,1,8,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5008868,0,0,1,0.02115,-16212,-7099,1,0,0,0,3,-24,0,0,44,1,0,1,0,0,0,0,1,19,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5008870,0,0,1,0.02115,-16212,-7099,1,0,0,0,3,-20,0,0,44,1,0,1,0,0,0,0,1,19,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5008872,1,1,1,0.036,-16670,-5364,1,0,1,0,2,-10,0,0,45,0,0,1,0,0,0,0,1,14,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5008873,0,0,1,0.0126,-12411,-1773,1,0,0,1,4,-21,0,0,34,0,1,0,0,0,0,0,0,4,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
5008874,0,0,1,0.0126,-12411,-1773,1,0,0,1,4,-45,0,0,34,0,1,0,0,0,0,0,0,4,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
5008875,0,0,1,0.0126,-12411,-1773,1,0,0,1,4,-39,0,0,34,0,1,0,0,0,0,0,0,4,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
5008876,0,0,1,0.0126,-12411,-1773,1,0,0,1,4,-43,0,0,34,0,1,0,0,0,0,0,0,4,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
5008877,0,0,1,0.0126,-12411,-1773,1,0,0,1,4,-7,0,0,34,0,1,0,0,0,0,0,0,4,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
5008878,0,0,1,0.0126,-12411,-1773,1,0,0,1,4,-43,0,0,34,0,1,0,0,0,0,0,0,4,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
5008879,0,0,1,0.0126,-12411,-1773,1,0,0,1,4,-21,0,0,34,0,1,0,0,0,0,0,0,4,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
5008880,0,0,1,0.0126,-12411,-1773,1,0,0,1,4,-10,0,0,34,0,1,0,0,0,0,0,0,4,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
5008881,0,0,1,0.0126,-12411,-1773,1,0,0,1,4,-19,0,0,34,0,1,0,0,0,0,0,0,4,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
5008882,0,0,1,0.0126,-12411,-1773,1,0,0,1,4,-45,0,0,34,0,1,0,0,0,0,0,0,4,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
5008888,0,0,1,0.02475,-17016,-1347,1,0,0,0,1,-11,0,0,46,0,0,1,0,0,0,0,1,3,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
5008889,0,0,1,0.02475,-17016,-1347,1,0,0,0,1,-4,0,0,46,0,0,1,0,0,0,0,1,3,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
5008890,0,0,1,0.02475,-17016,-1347,1,0,0,0,1,-48,0,0,46,0,0,1,0,0,0,0,1,3,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
5112847,0,0,1,0.02475,-17016,-1347,1,0,0,0,1,-25,0,0,46,0,0,1,0,0,0,0,1,3,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
5008891,0,0,1,0.0297,-15519,-3234,1,0,0,0,1,-7,0,0,42,0,0,1,0,0,0,0,1,8,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
5008892,0,0,1,0.0297,-15519,-3234,1,0,0,0,1,-37,0,0,42,0,0,1,0,0,0,0,1,8,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
5008893,0,0,1,0.0297,-15519,-3234,1,0,0,0,1,-36,0,0,42,0,0,1,0,0,0,0,1,8,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
5008894,0,0,1,0.0297,-15519,-3234,1,0,0,0,1,-36,0,0,42,0,0,1,0,0,0,0,1,8,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
5008895,0,0,1,0.0297,-15519,-3234,1,0,0,0,1,-34,0,0,42,0,0,1,0,0,0,0,1,8,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
5008896,0,0,1,0.0297,-15519,-3234,1,0,0,0,1,-34,0,0,42,0,0,1,0,0,0,0,1,8,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
5008897,0,0,1,0.0297,-15519,-3234,1,0,0,0,1,-32,0,0,42,0,0,1,0,0,0,0,1,8,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
5008898,0,0,1,0.0297,-15519,-3234,1,0,0,0,1,-31,0,0,42,0,0,1,0,0,0,0,1,8,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
5008899,0,0,1,0.0297,-15519,-3234,1,0,0,0,1,-30,0,0,42,0,0,1,0,0,0,0,1,8,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
5008900,0,0,1,0.0297,-15519,-3234,1,0,0,0,1,-29,0,0,42,0,0,1,0,0,0,0,1,8,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
5008901,0,0,1,0.0297,-15519,-3234,1,0,0,0,1,-27,0,0,42,0,0,1,0,0,0,0,1,8,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
5008902,0,0,1,0.0297,-15519,-3234,1,0,0,0,1,-27,0,0,42,0,0,1,0,0,0,0,1,8,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
5008903,0,0,1,0.0297,-15519,-3234,1,0,0,0,1,-27,0,0,42,0,0,1,0,0,0,0,1,8,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
5008904,0,0,1,0.0297,-15519,-3234,1,0,0,0,1,-26,0,0,42,0,0,1,0,0,0,0,1,8,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
5008905,0,0,1,0.0297,-15519,-3234,1,0,0,0,1,-25,0,0,42,0,0,1,0,0,0,0,1,8,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
5008906,0,0,1,0.0297,-15519,-3234,1,0,0,0,1,-24,0,0,42,0,0,1,0,0,0,0,1,8,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
5008907,0,0,1,0.0297,-15519,-3234,1,0,0,0,1,-23,0,0,42,0,0,1,0,0,0,0,1,8,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
5008908,0,0,1,0.0297,-15519,-3234,1,0,0,0,1,-22,0,0,42,0,0,1,0,0,0,0,1,8,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
5008909,0,0,1,0.0297,-15519,-3234,1,0,0,0,1,-22,0,0,42,0,0,1,0,0,0,0,1,8,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
5008910,0,0,1,0.0297,-15519,-3234,1,0,0,0,1,-21,0,0,42,0,0,1,0,0,0,0,1,8,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
5008911,0,0,1,0.0297,-15519,-3234,1,0,0,0,1,-21,0,0,42,0,0,1,0,0,0,0,1,8,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
5008912,0,0,1,0.0297,-15519,-3234,1,0,0,0,1,-20,0,0,42,0,0,1,0,0,0,0,1,8,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
5008913,0,0,1,0.0297,-15519,-3234,1,0,0,0,1,-19,0,0,42,0,0,1,0,0,0,0,1,8,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
5008914,0,0,1,0.0297,-15519,-3234,1,0,0,0,1,-18,0,0,42,0,0,1,0,0,0,0,1,8,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
5008915,0,0,1,0.0297,-15519,-3234,1,0,0,0,1,-18,0,0,42,0,0,1,0,0,0,0,1,8,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
5008916,0,0,1,0.0297,-15519,-3234,1,0,0,0,1,-17,0,0,42,0,0,1,0,0,0,0,1,8,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
5008917,0,0,1,0.0297,-15519,-3234,1,0,0,0,1,-17,0,0,42,0,0,1,0,0,0,0,1,8,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
5008918,0,0,1,0.0297,-15519,-3234,1,0,0,0,1,-16,0,0,42,0,0,1,0,0,0,0,1,8,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
5008919,0,0,1,0.0297,-15519,-3234,1,0,0,0,1,-15,0,0,42,0,0,1,0,0,0,0,1,8,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
5008920,0,0,1,0.0297,-15519,-3234,1,0,0,0,1,-15,0,0,42,0,0,1,0,0,0,0,1,8,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
5008921,0,0,1,0.0297,-15519,-3234,1,0,0,0,1,-13,0,0,42,0,0,1,0,0,0,0,1,8,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
5008922,0,0,1,0.0297,-15519,-3234,1,0,0,0,1,-13,0,0,42,0,0,1,0,0,0,0,1,8,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
5008923,0,0,1,0.0297,-15519,-3234,1,0,0,0,1,-12,0,0,42,0,0,1,0,0,0,0,1,8,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
5008924,0,0,1,0.0297,-15519,-3234,1,0,0,0,1,-12,0,0,42,0,0,1,0,0,0,0,1,8,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
5008925,0,0,1,0.0297,-15519,-3234,1,0,0,0,1,-12,0,0,42,0,0,1,0,0,0,0,1,8,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
5008926,0,0,1,0.0297,-15519,-3234,1,0,0,0,1,-11,0,0,42,0,0,1,0,0,0,0,1,8,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
5008927,0,0,1,0.0297,-15519,-3234,1,0,0,0,1,-9,0,0,42,0,0,1,0,0,0,0,1,8,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
5008928,0,0,1,0.0297,-15519,-3234,1,0,0,0,1,-9,0,0,42,0,0,1,0,0,0,0,1,8,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
5008929,0,0,1,0.0297,-15519,-3234,1,0,0,0,1,-7,0,0,42,0,0,1,0,0,0,0,1,8,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
5008930,0,0,1,0.0297,-15519,-3234,1,0,0,0,1,-6,0,0,42,0,0,1,0,0,0,0,1,8,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
5008931,0,0,1,0.0297,-15519,-3234,1,0,0,0,1,-5,0,0,42,0,0,1,0,0,0,0,1,8,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
5008932,0,0,1,0.0297,-15519,-3234,1,0,0,0,1,-5,0,0,42,0,0,1,0,0,0,0,1,8,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
5008933,0,0,1,0.0297,-15519,-3234,1,0,0,0,1,-5,0,0,42,0,0,1,0,0,0,0,1,8,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
5008934,0,0,1,0.0297,-15519,-3234,1,0,0,0,1,-4,0,0,42,0,0,1,0,0,0,0,1,8,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
5008935,0,0,1,0.0297,-15519,-3234,1,0,0,0,1,-4,0,0,42,0,0,1,0,0,0,0,1,8,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
5008936,0,0,1,0.0297,-15519,-3234,1,0,0,0,1,-3,0,0,42,0,0,1,0,0,0,0,1,8,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
5008937,0,0,1,0.0297,-15519,-3234,1,0,0,0,1,-1,0,0,42,0,0,1,0,0,0,0,1,8,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
5008938,0,0,1,0.0297,-15519,-3234,1,0,0,0,1,-1,0,0,42,0,0,1,0,0,0,0,1,8,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
